# VOC splits for MCM_v3_1
# Speciation based on NAEI2000 and created 10Nov
# Key-word, MASS_ASSUMED= 0 by default,
# change when emissions have artificial mass, e.g. 46 for NOx as NO2
: MASS_ASSUMED 0
 99, 99,SBUTACET, CH3CCL3,CHCL2CHCL2,CH2CLCHCL2,CHCL2CH3, CCL2CH2,  TM123B,  TM124B,  DIBRET,CH2CLCH2CL,CL12PROP, PROPGLY,  TM135B,    C4H6, C3H7CHO,  NBUTOL, BUT1ENE,BOX2PROL,DIME35EB, HEX1ENE,PR2OHMOX, C4H9CHO,PENT1ENE, C2H5CHO, NPROPOL,   M22C4,    NEOP,DM23BU2ENE,   M23C4,  BUT2OL,     MEK,BUOX2ETOH, EOX2EOL, METHTOL, HEX2ONE,    MTBE,  MO2EOL,  IPEAOH,ME2BUT1ENE,  IBUTOL,  IPECOH,ME2BUT2ENE,  TBUTOL,     MBO,  IC5H12,   M2HEX,    M2PE,  IPRCHO,  IC4H10,MEPROPENE,    MPRK, IPROPOL,IPROACET,    MTBK,DIET35TOL, OETHTOL, HEX3ONE,ME3BUT1ENE,  IPEBOH,    MIPK, ME3BUOL,   M3HEX,    M3PE,   PECOH,    DIEK, PETHTOL,    MIBK, MIBKAOH,  CH3CHO, CH3CO2H,CH3COCH3,    C2H2, APINENE,  BENZAL, BENZENE, BPINENE,   CH3BR,  NC4H10,NBUTACET,CH3CH2CL,   CH3CL,CDICLETH,CBUT2ENE,CHEX2ENE,CPENT2ENE,    CHEX, CYHEXOL,CYHEXONE, NC10H22,  CH2CL2,DIETETHER,DIIPRETHER,     DMM,     DMC, CH3OCH3, NC12H26,    C2H6,  C2H5OH, ETHACET,    ETBE,   EBENZ,    C2H4,  ETHGLY,    HCHO,   HCOOH,  NC7H16,  NC6H14,    C5H8,  IPBENZ,     CH4,   CH3OH,METHACET, CH3OCHO,    MXYL,  NC9H20,  NC8H18,    OXYL,  NC5H12,    C3H8,PROPACID,NPROACET,   PBENZ,    C3H6,    PXYL, STYRENE, TBUACET,     TCE, TOLUENE,TDICLETH,TBUT2ENE,THEX2ENE,TPENT2ENE,TRICLETH,   CHCL3, NC11H24,  UNREAC,#HEADERS
#DATA
  0,  1,   0.000,   0.000,     0.000,     0.000,   0.000,   0.000,   0.007,   0.007,   0.000,     0.000,   0.000,   0.000,   0.013,   0.030,   0.000,   0.000,   0.145,   0.000,   0.007,   0.682,   0.000,   0.000,   0.007,   0.000,   0.000,   0.015,   0.041,     0.000,   0.011,   0.000,   0.000,    0.000,   0.000,   0.007,   0.000,   0.000,   0.000,   0.000,     0.000,   0.000,   0.000,     0.007,   0.000,   0.000,   0.705,   0.699,   0.038,   0.013,   0.746,    0.013,   0.000,   0.000,   0.000,   0.000,    0.000,   0.007,   0.000,     0.000,   0.000,   0.000,   0.000,   0.007,   0.039,   0.000,   0.000,   0.000,   0.000,   0.000,   0.020,   0.000,   0.622,   0.393,   0.000,   0.000,   1.869,   0.000,   0.000,   4.600,   0.000,   0.000,   0.000,   0.000,   0.050,   0.230,    0.060,   0.221,   0.000,   0.000,   0.034,   0.000,    0.000,     0.000,   0.000,   0.000,   0.000,   0.000,  12.211,   0.000,   0.000,   0.000,   1.263,   2.415,   0.000,  55.892,   0.000,   0.206,   1.287,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   4.305,   0.013,   0.031,   0.965,   1.701,   4.461,   0.000,   0.000,   0.000,   2.840,   0.039,   0.000,   0.000,   0.000,   1.017,   0.000,   0.000,   0.000,    0.000,   0.000,   0.000,   0.007,   0.000
  0,  2,   0.000,   0.000,     0.000,     0.000,   0.000,   0.000,   0.125,   0.000,   0.000,     0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.215,   0.932,   0.000,   0.053,   0.000,   0.000,   0.000,   0.450,   0.215,   0.000,   0.007,   0.032,     0.000,   0.009,   0.000,   0.000,    0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,     0.193,   0.000,   0.000,     0.304,   0.000,   0.000,   9.652,   0.000,   0.032,   0.000,   2.772,    0.489,   0.000,   0.026,   0.000,   0.000,    0.000,   0.000,   0.000,     0.246,   0.000,   0.000,   0.000,   0.000,   0.022,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.092,   0.066,   0.000,   0.000,   9.763,   0.000,   0.000,  10.071,   0.000,   0.000,   0.000,   0.000,   0.979,   0.829,    0.512,   1.576,   0.000,   0.000,   0.104,   0.000,    0.000,     0.000,   0.000,   0.000,   0.000,   0.000,  13.056,   3.837,   0.000,   0.000,   0.231,   8.520,   0.000,   5.822,   0.000,   2.554,   0.863,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.687,   0.154,   0.191,   0.390,   5.770,   7.557,   0.000,   0.000,   0.297,   3.972,   0.533,   0.000,   0.000,   0.000,   5.799,   0.000,   0.000,   0.000,    0.000,   0.000,   0.000,   0.000,   0.000
  0,  3,   0.000,   0.000,     0.000,     0.000,   0.000,   0.000,   0.000,   0.000,   0.000,     0.000,   0.000,   0.000,   0.000,   0.007,   0.000,   0.000,   0.834,   0.000,   0.000,   0.048,   0.000,   0.000,   0.000,   0.000,   0.000,   0.068,   0.291,     0.000,   0.089,   0.000,   0.093,    0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,     0.000,   0.000,   0.000,     0.000,   0.000,   0.000,   4.086,   0.049,   0.306,   0.000,   0.321,    0.001,   0.000,   0.000,   0.000,   0.000,    0.000,   0.000,   0.000,     0.000,   0.000,   0.000,   0.000,   0.000,   0.207,   0.000,   0.000,   0.000,   0.000,   0.000,   0.059,   0.000,   1.264,   1.275,   0.000,   0.005,  13.833,   0.000,   0.000,  11.008,   0.000,   0.000,   0.010,   0.000,   0.001,   0.015,    0.004,   1.207,   0.000,   0.000,   0.000,   0.040,    0.000,     0.000,   0.000,   0.000,   0.000,   0.000,   3.760,   3.058,   0.000,   0.000,   0.440,   9.115,   0.000,  24.323,   0.000,   0.096,   1.551,   0.000,   0.000,   0.000,   0.565,   0.000,   0.000,   0.697,   0.000,   0.128,   0.295,  11.649,   4.828,   0.000,   0.000,   0.000,   1.173,   0.314,   0.269,   0.000,   0.000,   2.611,   0.000,   0.000,   0.000,    0.000,   0.005,   0.000,   0.000,   0.000
  0,  4,   0.000,   0.004,     0.006,     0.000,   0.000,   0.717,   1.053,   0.160,   0.000,     0.835,   0.000,   0.000,   0.075,   0.219,   0.000,   0.133,   0.219,   0.000,   1.034,   0.016,   0.000,   0.293,   0.067,   0.293,   0.000,   0.147,   0.057,     0.000,   0.195,   0.060,   0.047,    0.000,   0.001,   0.006,   0.000,   0.012,   0.000,   0.000,     0.004,   0.013,   0.000,     0.013,   0.000,   0.000,   0.825,   0.023,   0.663,   0.000,   0.187,    0.523,   0.000,   0.465,   0.032,   0.000,    0.000,   0.084,   0.000,     0.001,   0.000,   0.000,   0.026,   0.015,   0.448,   0.000,   0.000,   0.029,   0.072,   0.001,   0.427,   0.284,   1.418,   0.390,   0.077,   0.015,   0.973,   0.051,   0.059,   2.649,   0.032,   0.846,   0.317,   0.000,   0.110,   0.484,    0.005,   1.847,   0.000,   0.130,   3.296,   1.867,    0.011,     0.314,   0.002,   0.000,   0.606,   3.543,   1.146,  31.877,   0.660,   0.000,   1.735,   5.606,   0.053,   0.080,   0.019,   2.580,   2.987,   0.000,   0.020,   0.000,   1.220,   2.870,   0.179,   2.726,   2.647,   2.685,   0.802,   1.603,   0.761,   0.007,   0.000,   0.047,   2.012,   0.930,   0.237,   0.000,   0.230,   2.451,   0.000,   0.000,   0.000,    0.000,   0.778,   0.138,   2.086,   0.000
  0,  5,   0.000,   0.000,     0.000,     0.000,   0.000,   0.000,   0.000,   0.002,   0.000,     0.019,   0.000,   0.000,   0.000,   0.005,   0.000,   0.000,   0.102,   0.000,   0.000,   0.000,   0.000,   0.000,   0.120,   0.000,   0.000,   0.092,   0.025,     0.000,   0.162,   0.000,   0.000,    0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,     0.051,   0.000,   0.000,     0.081,   0.000,   0.000,   4.414,   0.055,   0.843,   0.000,   5.263,    0.111,   0.000,   0.000,   0.000,   0.000,    0.000,   0.000,   0.000,     0.065,   0.000,   0.000,   0.000,   0.060,   0.469,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.014,   0.000,   0.000,   0.321,   0.000,   0.000,  26.108,   0.000,   0.000,   0.000,   0.000,   0.171,   0.058,    0.287,   0.357,   0.000,   0.000,   0.031,   0.067,    0.000,     0.000,   0.000,   0.000,   0.000,   0.000,  17.920,   0.000,   0.000,   0.000,   0.011,   0.018,   0.000,   0.078,   0.000,   7.209,   5.382,   0.008,   0.000,   0.000,   0.000,   0.000,   0.000,   0.041,   0.037,   6.146,   0.022,  10.375,  13.278,   0.000,   0.000,   0.000,   0.011,   0.013,   0.000,   0.000,   0.000,   0.098,   0.000,   0.000,   0.000,    0.000,   0.000,   0.000,   0.000,   0.000
  0,  6,   0.000,   0.227,     0.000,     0.000,   0.000,   0.000,   0.517,   1.576,   0.000,     0.000,   0.000,   0.389,   0.516,   0.702,   0.000,   1.507,   0.000,   0.494,   3.069,   0.000,   0.968,   0.000,   0.000,   0.000,   0.972,   0.019,   0.000,     0.000,   0.031,   0.028,   3.510,    1.869,   0.657,   0.000,   0.000,   0.000,   0.296,   0.000,     0.000,   0.390,   0.000,     0.000,   0.000,   0.000,   0.013,   0.330,   0.320,   0.000,   0.216,    0.000,   0.068,   2.634,   0.369,   0.000,    0.000,   0.273,   0.000,     0.000,   0.000,   0.000,   0.000,   0.245,   0.249,   0.000,   0.005,   0.114,   1.603,   0.372,   0.000,   0.015,   4.666,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   4.966,   3.222,   0.000,   0.001,   0.000,   0.000,   0.000,    0.000,   5.181,   0.005,   0.141,   5.200,   2.397,    0.006,     0.000,   0.000,   0.000,   0.402,   0.867,   0.000,  11.480,   2.335,   0.000,   1.295,   0.000,   0.255,   0.012,   0.005,   0.397,   0.674,   0.000,   0.982,   0.000,   6.324,   0.000,   0.000,   3.398,   2.407,   0.647,   0.836,   0.113,   0.964,   0.000,   0.242,   0.282,   0.000,   0.906,   0.027,   0.000,   1.606,   3.740,   0.000,   0.000,   0.000,    0.000,   6.317,   0.000,   3.139,   0.000
  0,  7,   0.000,   0.000,     0.000,     0.000,   0.000,   0.000,   3.045,   2.207,   0.000,     0.000,   0.000,   0.000,   0.893,   1.615,   0.142,   0.000,   0.601,   0.000,   7.102,   0.034,   0.000,   0.235,   0.485,   0.270,   0.000,   0.000,   0.000,     0.000,   0.000,   0.000,   0.104,    0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,     0.000,   0.000,   0.000,     0.000,   0.000,   0.000,   9.007,   0.779,   0.000,   0.154,   3.066,    2.745,   0.000,   0.000,   0.000,   0.000,    0.000,   0.000,   0.000,     0.000,   0.000,   0.000,   0.000,   0.552,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   1.195,   0.000,   0.325,   3.914,   0.000,   1.147,   1.990,   0.000,   0.000,   6.688,   0.000,   0.000,   0.000,   0.000,   0.672,   0.015,    0.405,   0.819,   0.000,   0.000,   0.886,   0.000,    0.000,     0.000,   0.000,   0.000,   0.000,   4.304,   1.465,   0.000,   0.000,   0.000,   2.730,   6.926,   0.000,   2.751,   0.000,   0.786,   4.099,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   2.591,   0.084,   0.533,   2.723,   4.456,   0.586,   0.000,   0.000,   0.000,   3.429,   2.003,   0.561,   0.000,   0.000,   8.730,   0.000,   0.000,   0.000,    0.000,   0.000,   0.000,   0.147,   0.000
  0,  8,   0.000,   0.000,     0.000,     0.000,   0.000,   0.000,   2.287,   1.508,   0.000,     0.000,   0.000,   0.000,   0.728,   1.939,   0.432,   0.000,   0.466,   0.000,   9.832,   0.103,   0.000,   0.653,   0.180,   0.586,   0.000,   0.000,   0.000,     0.000,   0.000,   0.000,   0.053,    0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,     0.007,   0.000,   0.000,     0.031,   0.000,   0.000,   2.181,   0.578,   0.041,   0.243,   0.627,    3.182,   0.000,   0.000,   0.000,   0.000,    0.000,   0.000,   0.000,     0.008,   0.000,   0.000,   0.000,   0.373,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   2.351,   0.000,   0.356,   5.284,   0.000,   1.628,   4.321,   0.000,   0.000,   1.353,   0.000,   0.000,   0.000,   0.000,   0.311,   0.055,    0.069,   0.798,   0.000,   0.000,   1.970,   0.000,    0.000,     0.000,   0.000,   0.000,   0.000,  10.475,   1.667,   0.000,   0.000,   0.000,   2.199,  11.582,   0.000,   5.437,   0.000,   0.272,   0.578,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   2.061,   0.412,   0.330,   2.334,   0.841,   1.089,   0.000,   0.000,   0.000,   4.310,   1.593,   0.491,   0.000,   0.000,   9.030,   0.000,   0.000,   0.000,    0.000,   0.000,   0.000,   0.764,   0.000
  0,  9,   0.000,   0.372,     0.000,     0.000,   0.273,   0.000,   0.000,   0.000,   0.000,     0.017,   0.000,   0.000,   0.000,   0.042,   0.000,   0.040,   0.047,   0.000,   0.340,   0.000,   0.000,   0.000,   0.004,   0.000,   0.231,   0.069,   0.007,     0.000,   0.090,   0.441,   0.081,    0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,     0.000,   0.011,   0.000,     0.000,   0.000,   0.000,   0.093,   0.000,   0.307,   0.000,   0.045,    0.028,   0.009,   0.097,   0.013,   0.000,    0.000,   0.000,   0.000,     0.000,   0.000,   0.000,   0.000,   0.000,   0.208,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.007,   0.000,   0.000,   0.000,   4.275,   0.000,   0.002,   0.144,   0.126,   0.099,   0.002,   0.317,   0.057,   0.498,    0.000,   2.021,   0.000,   0.000,   0.874,   0.399,    0.025,     0.462,   0.000,   0.000,   0.002,   0.000,  26.576,   1.701,   1.212,   0.000,   0.729,   5.412,   0.000,  16.598,   0.000,   2.222,   0.649,   0.000,   0.344,   0.000,   0.441,   0.000,   0.000,   0.452,   0.540,   1.436,   0.256,   0.125,  24.899,   0.002,   0.735,   0.344,   0.311,   0.350,   0.046,   0.000,   0.735,   0.983,   0.000,   0.000,   0.000,    0.000,   0.357,   0.002,   0.370,   0.000
  0, 10,   0.000,   0.000,     0.000,     0.000,   0.000,   0.000,   0.000,   0.000,   0.000,     0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,     0.000,   0.000,   0.000,   0.000,    0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,     0.000,   0.000,   0.000,     0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,    0.000,   0.000,   0.000,   0.000,   0.000,    0.000,   0.000,   0.000,     0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,    0.000,   0.000,   0.000,   0.000,   0.000,   0.000,    0.000,     0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,    0.000,   0.000,   0.000,   0.000, 100.000
