MXYL1O,1,C7H7O,107.1299,xx,xx,xx,! 
H2M3C4CO2H,1,C6H12O3,132.1577,xx,xx,xx,! 
M3PEBNO3,1,C6H13NO3,147.1723,xx,xx,xx,! 
HO2C4OOH,1,C4H10O3,106.1204,xx,xx,xx,! 
C4MCO2OH,1,C5H8O3,116.1152,xx,xx,xx,! 
C727CO3H,1,C8H12O5,188.1779,xx,xx,xx,! 
EBZMUCO,1,C8H11O5,187.1699,xx,xx,xx,! 
T123NNCTO2,1,C9H11N2O11,323.1904,xx,xx,RO2,! 
PRONO3BO,1,C3H6NO4,120.0840,xx,xx,xx,! 
OTNCATCOOH,1,C9H13NO9,279.2008,xx,xx,xx,! 
C6OTKETO2,1,C6H7O6,175.1162,xx,xx,RO2,! 
C925O,1,C9H15O5,203.2124,xx,xx,xx,! 
INCOOH,1,C5H11NO7,197.1433,xx,xx,xx,! 
ISOPBOOH,1,C5H10O3,118.1311,xx,xx,xx,! 
NDNCRESO,1,C7H6N3O11,308.1360,xx,xx,xx,! 
NC730OH,1,C7H13NO6,207.1812,xx,xx,xx,! 
NOAOO,1,C3H5NO5,135.0755,xx,xx,xx,! 
C6DICAROOH,1,C6H10O5,162.1406,xx,xx,xx,! 
IPMALANHY,1,C7H8O3,140.1366,xx,xx,xx,! 
DNMETOLO2,1,C9H11N2O10,307.1910,xx,xx,RO2,! 
C516O2,1,C5H7O6,163.1055,xx,xx,RO2,! 
IC7DCCO3H,1,C7H10O4,158.1519,xx,xx,xx,! 
IPRACBO,1,C5H9O3,117.1232,xx,xx,xx,! 
IPBFUCO,1,C7H10O4,158.1519,xx,xx,xx,! 
CO2HOC61O,1,C6H11O3,131.1497,xx,xx,xx,! 
MEMOXYCO3H,1,C3H6O4,106.0773,xx,xx,xx,! 
METOLO2,1,C9H13O6,217.1959,xx,xx,RO2,! 
METOLOH,1,C9H14O5,202.2045,xx,xx,xx,! 
HO2C5OOH,1,C5H12O3,120.1470,xx,xx,xx,! 
C33CO,1,C3H2O3,86.0462,xx,xx,xx,! 
PRCOOMCO3H,1,C6H10O5,162.1406,xx,xx,xx,! 
BCAL,1,C15H24O2,236.3499,xx,xx,xx,! 
C1213NO3,1,C12H19NO8,305.2812,xx,xx,xx,! 
M2C43CHO,1,C6H12O,100.1589,xx,xx,xx,! 
M3C4CO3,1,C6H11O3,131.1497,xx,xx,RO2,! 
BRETO3,1,C2H2BrO3,153.9395,xx,xx,RO2,! 
C61OOH,1,C6H12O4,148.1571,xx,xx,xx,! 
C64NO3,1,C6H11NO5,177.1552,xx,xx,xx,! 
C4NO3CO2H,1,C5H9NO5,163.1287,xx,xx,xx,! 
C5CO2DBPAN,1,C6H5NO7,203.1064,xx,xx,PAN,! 
ETHFORM,1,C3H6O2,74.0785,xx,xx,xx,! 
C131PAN,1,C14H21NO7,315.3190,xx,xx,PAN,! 
DECO,1,C10H21O,157.2731,xx,xx,xx,! 
M2BKBOH,1,C6H12O2,116.1583,xx,xx,xx,! 
NNCATECO2,1,C6H5N2O11,281.1107,xx,xx,RO2,! 
MBOBOOH,1,C5H12O4,136.1464,xx,xx,xx,! 
C827CHO,1,C9H14O3,170.2057,xx,xx,xx,! 
HOCOC4DIAL,1,C4H4O4,116.0722,xx,xx,xx,! 
C1212O,1,C12H19O5,243.2763,xx,xx,xx,! 
C123OH,1,C12H24O3,216.3172,xx,xx,xx,! 
C515CO3,1,C6H5O6,173.1003,xx,xx,RO2,! 
C1313OH,1,C13H22O4,242.3114,xx,xx,xx,! 
BOXPRONBO2,1,C7H13O4,161.1757,xx,xx,RO2,! 
ETBE,1,C6H14O,102.1748,xx,xx,xx,! 
OXYLCO2H,1,C8H8O2,136.1479,xx,xx,xx,! 
C67CO3,1,C6H9O5,161.1327,xx,xx,RO2,! 
EPXALMKT,1,C6H8O3,128.1259,xx,xx,xx,! 
TMBCHO,1,C9H10O,134.1751,xx,xx,xx,! 
BOXPRONBOH,1,C7H14O3,146.1843,xx,xx,xx,! 
HO13C4OOH,1,C4H10O4,122.1198,xx,xx,xx,! 
C1313O2,1,C13H21O5,257.3028,xx,xx,RO2,! 
C123O2,1,C12H23O4,231.3086,xx,xx,RO2,! 
EBZMUCCO3,1,C8H9O5,185.1541,xx,xx,RO2,! 
C519CO3,1,C6H9O5,161.1327,xx,xx,RO2,! 
M2BKBO2,1,C6H11O3,131.1497,xx,xx,RO2,! 
PXYL1O,1,C7H7O,107.1299,xx,xx,xx,! 
C7MCO2DBAL,1,C8H10O3,154.1632,xx,xx,xx,! 
CH3CCL2OOH,1,C2H4Cl2O2,130.9580,xx,xx,xx,! 
PHC3OH,1,C9H12O,136.1910,xx,xx,xx,! 
NC4H9O,1,C4H9O,73.1137,xx,xx,xx,! 
NBCO2,1,C15H24NO5,298.3548,xx,xx,RO2,! 
OTNNCATOOH,1,C9H12N2O11,324.1984,xx,xx,xx,! 
CO2C3CO3,1,C4H5O4,117.0801,xx,xx,RO2,! 
TM124MUNO3,1,C9H13NO7,247.2020,xx,xx,xx,! 
MIBKHO4CHO,1,C6H10O3,130.1418,xx,xx,xx,! 
MXOHNO2OOH,1,C8H11NO8,249.1748,xx,xx,xx,! 
PXYMUCCO3,1,C8H9O5,185.1541,xx,xx,RO2,! 
HM22CHO,1,C5H10O2,102.1317,xx,xx,xx,! 
BOXPRONE,1,C7H14O2,130.1849,xx,xx,xx,! 
HEX2ONCO,1,C6H11O2,115.1503,xx,xx,xx,! 
UDECOH,1,C11H24O,172.3077,xx,xx,xx,! 
DETLPOXMUC,1,C11H16O3,196.2429,xx,xx,xx,! 
MTNNCATOOH,1,C9H12N2O11,324.1984,xx,xx,xx,! 
CYHXOLANO3,1,C6H11NO4,161.1558,xx,xx,xx,! 
C5DIALOOH,1,C5H6O4,130.0987,xx,xx,xx,! 
HO3C96OOH,1,C9H20O3,176.2533,xx,xx,xx,! 
OETLMUCO,1,C9H13O5,201.1965,xx,xx,xx,! 
NOETLQO2,1,C9H10NO7,244.1782,xx,xx,RO2,! 
EPXKTMCO3H,1,C6H8O5,160.1247,xx,xx,xx,! 
PHC3O2,1,C9H11O2,151.1824,xx,xx,RO2,! 
HCHO,1,CH2O,30.0260,xx,xx,xx,! 
HO36C9,1,C9H20O2,160.2539,xx,xx,xx,! 
HO36C8,1,C8H18O2,146.2273,xx,xx,xx,! 
C102OOH,1,C10H20O4,204.2634,xx,xx,xx,! 
C718OH,1,C7H12O3,144.1684,xx,xx,xx,! 
PHCOMEO,1,C8H7O2,135.1400,xx,xx,xx,! 
C6H5C2NO3,1,C8H9NO3,167.1620,xx,xx,xx,! 
NPHENOH,1,C6H7NO7,205.1223,xx,xx,xx,! 
T124NCATO2,1,C9H12NO9,278.1929,xx,xx,RO2,! 
C613O2,1,C6H11O5,163.1485,xx,xx,RO2,! 
PRONOCOMO,1,C5H7O4,131.1067,xx,xx,xx,! 
C831O,1,C8H13O3,157.1870,xx,xx,xx,! 
CH2CLOH,1,CH3ClO,66.4869,xx,xx,xx,! 
NLMKAO,1,C9H14NO5,216.2112,xx,xx,xx,! 
CLOHPAN,1,C2H2ClNO6,171.4934,xx,xx,PAN,! 
C6H13CO2H,1,C7H14O2,130.1849,xx,xx,xx,! 
CHOC3COCO3,1,C5H5O5,145.0902,xx,xx,RO2,! 
CO234C65O,1,C6H7O4,143.1174,xx,xx,xx,! 
C1312NO3,1,C13H21NO6,287.3089,xx,xx,xx,! 
OXYMUCCO3,1,C8H9O5,185.1541,xx,xx,RO2,! 
C8CO4DB,1,C8H8O4,168.1467,xx,xx,xx,! 
C102O,1,C10H19O3,187.2561,xx,xx,xx,! 
NPHENO2,1,C6H6NO8,220.1137,xx,xx,RO2,! 
C6CONO34O,1,C6H10NO5,176.1473,xx,xx,xx,! 
NORLIMO,1,C9H15O4,187.2130,xx,xx,xx,! 
HO5C6O2,1,C6H13O3,133.1656,xx,xx,RO2,! 
C5PACALD2,1,C5H6O4,130.0987,xx,xx,xx,! 
C5PACALD1,1,C5H6O4,130.0987,xx,xx,xx,! 
CO1M22CO3,1,C5H7O4,131.1067,xx,xx,RO2,! 
NBZFUO2,1,C4H4NO7,178.0771,xx,xx,RO2,! 
PHCOETOH,1,C9H10O2,150.1745,xx,xx,xx,! 
NC4CHO,1,C5H7NO4,145.1134,xx,xx,xx,! 
C57NO3CO3H,1,C5H9NO8,211.1269,xx,xx,xx,! 
PCATEC1OOH,1,C8H10O3,154.1632,xx,xx,xx,! 
C77CO,1,C7H12O3,144.1684,xx,xx,xx,! 
MGLOO,1,C3H4O3,88.0621,xx,xx,xx,! 
C823OH,1,C8H14O3,158.1950,xx,xx,xx,! 
TCEOHOOH,1,C2H2Cl4O3,215.8475,xx,xx,xx,! 
NC4H9OOH,1,C4H10O2,90.1210,xx,xx,xx,! 
C817CO3H,1,C9H14O5,202.2045,xx,xx,xx,! 
H13C43CO3H,1,C5H10O5,150.1299,xx,xx,xx,! 
C823O2,1,C8H13O4,173.1864,xx,xx,RO2,! 
NBUACAOH,1,C6H12O3,132.1577,xx,xx,xx,! 
NDNOXYOLO2,1,C8H8N3O12,338.1620,xx,xx,RO2,! 
C62NO33O,1,C6H12NO4,162.1638,xx,xx,xx,! 
C109O,1,C10H15O3,183.2243,xx,xx,xx,! 
PHC3O,1,C9H11O,135.1830,xx,xx,xx,! 
C6CO2OHPAN,1,C7H7NO8,233.1324,xx,xx,PAN,! 
MACRNBCO3H,1,C4H7NO6,165.1015,xx,xx,xx,! 
EMPOHNO2O2,1,C9H12NO8,262.1935,xx,xx,RO2,! 
PHCOETO2,1,C9H9O3,165.1660,xx,xx,RO2,! 
NPHEN1OOH,1,C6H5NO4,155.1082,xx,xx,xx,! 
C811NO3,1,C8H13NO5,203.1925,xx,xx,xx,! 
C2H5CHO,1,C3H6O,58.0791,xx,xx,xx,! 
INDHCO3H,1,C5H9NO8,211.1269,xx,xx,xx,! 
CH2OHCL2O2H,1,C2H4Cl2O3,146.9574,xx,xx,xx,! 
C2CL3OHBO2,1,C2H2Cl3O3,180.3945,xx,xx,RO2,! 
HIEB2O2,1,C5H9O6,165.1214,xx,xx,RO2,! 
NC728O,1,C7H12NO6,206.1733,xx,xx,xx,! 
TM124MUCOH,1,C9H14O5,202.2045,xx,xx,xx,! 
MTCTEC1OOH,1,C9H12O3,168.1898,xx,xx,xx,! 
C137OH,1,C13H22O3,226.3120,xx,xx,xx,! 
C137O2,1,C13H21O4,241.3034,xx,xx,RO2,! 
TM124MUCO2,1,C9H13O6,217.1959,xx,xx,RO2,! 
TM124MUCO3,1,C9H11O5,199.1806,xx,xx,RO2,! 
C3MDIALOOH,1,C4H6O4,118.0880,xx,xx,xx,! 
MXYLO,1,C8H9O,121.1565,xx,xx,xx,! 
CO2MC5OH,1,C6H12O2,116.1583,xx,xx,xx,! 
C45OOH,1,C4H8O2,88.1051,xx,xx,xx,! 
DDECO,1,C12H25O,185.3263,xx,xx,xx,! 
C6CO3HO4,1,C6H12O2,116.1583,xx,xx,xx,! 
CH3COCCLO,1,C3H4ClO2,107.5157,xx,xx,xx,! 
C151NO3,1,C15H25NO7,331.3615,xx,xx,xx,! 
C73O2,1,C7H9O5,173.1434,xx,xx,RO2,! 
C816CO3H,1,C9H14O4,186.2051,xx,xx,xx,! 
C8CO2DBCO3,1,C8H9O5,185.1541,xx,xx,RO2,! 
ETOMEOOH,1,C3H8O3,92.0938,xx,xx,xx,! 
PRCOOMOOH,1,C5H10O4,134.1305,xx,xx,xx,! 
C816PAN,1,C9H13NO6,231.2026,xx,xx,PAN,! 
NPBFUOOH,1,C7H11NO7,221.1647,xx,xx,xx,! 
C732O,1,C7H11O4,159.1598,xx,xx,xx,! 
PTCTEC1OOH,1,C9H12O3,168.1898,xx,xx,xx,! 
NDNPHENOOH,1,C6H5N3O12,311.1168,xx,xx,xx,! 
TL4OHNO2O,1,C7H8NO7,218.1409,xx,xx,xx,! 
C517CO2H,1,C6H10O4,146.1412,xx,xx,xx,! 
PXYMUCCO3H,1,C8H10O5,186.1620,xx,xx,xx,! 
MECOFORMO2,1,C3H3O5,119.0529,xx,xx,RO2,! 
NOETOL1OOH,1,C9H11NO4,197.1879,xx,xx,xx,! 
HO2C54NO3,1,C5H11NO4,149.1451,xx,xx,xx,! 
MACRNCO3,1,C4H6NO7,180.0929,xx,xx,RO2,! 
NPXYOL1O2,1,C8H8NO4,182.1534,xx,xx,RO2,! 
C62O2,1,C6H7O5,159.1168,xx,xx,RO2,! 
IC4H9O,1,C4H9O,73.1137,xx,xx,xx,! 
BZEMUCNO3,1,C6H7NO7,205.1223,xx,xx,xx,! 
PXYBIPERO,1,C8H11O4,171.1705,xx,xx,xx,! 
C3H6,1,C3H6,42.0797,xx,xx,xx,! 
ACEETOHO2,1,C4H7O5,135.0954,xx,xx,RO2,! 
OXYBPER2OH,1,C8H12O4,172.1785,xx,xx,xx,! 
HO7C8OOH,1,C8H18O3,162.2267,xx,xx,xx,! 
C118CO,1,C11H16O5,228.2417,xx,xx,xx,! 
C3H8,1,C3H8,44.0956,xx,xx,xx,! 
BCKOOA,1,C14H22O4,254.3221,xx,xx,xx,! 
BCKOOB,1,C14H22O4,254.3221,xx,xx,xx,! 
C6135COOOH,1,C6H8O5,160.1247,xx,xx,xx,! 
NPRACCOH,1,C5H10O3,118.1311,xx,xx,xx,! 
MEBFUONE,1,C7H10O2,126.1531,xx,xx,xx,! 
C124O,1,C12H21O3,213.2933,xx,xx,xx,! 
BOXCOEOLO,1,C7H13O4,161.1757,xx,xx,xx,! 
HO1C4O,1,C4H9O2,89.1131,xx,xx,xx,! 
MPRKNO3,1,C5H9NO4,147.1293,xx,xx,xx,! 
NBUTOLANO3,1,C4H9NO4,135.1186,xx,xx,xx,! 
OETLMUCOOH,1,C9H14O6,218.2039,xx,xx,xx,! 
HO5C5CO3H,1,C6H12O4,148.1571,xx,xx,xx,! 
ETHFORMOOH,1,C3H6O4,106.0773,xx,xx,xx,! 
EBENZO,1,C8H9O,121.1565,xx,xx,xx,! 
MOXYCOCHO,1,C3H4O3,88.0621,xx,xx,xx,! 
TM135MUO3H,1,C9H12O5,200.1886,xx,xx,xx,! 
C714O,1,C7H11O3,143.1604,xx,xx,xx,! 
NLIMO2,1,C10H16NO5,230.2377,xx,xx,RO2,! 
ACCOC3H6O,1,C6H9O4,145.1333,xx,xx,xx,! 
IECCO3H,1,C5H8O5,148.1140,xx,xx,xx,! 
C817CO,1,C8H12O3,156.1791,xx,xx,xx,! 
CCLCONO3,1,C2H2ClNO4,139.4946,xx,xx,xx,! 
C56O2,1,C5H11O4,135.1384,xx,xx,RO2,! 
H2C3OCOH,1,C4H10O3,106.1204,xx,xx,xx,! 
M3HEXBOH,1,C7H16O,116.2013,xx,xx,xx,! 
M3HEXBO2,1,C7H15O2,131.1928,xx,xx,RO2,! 
METLMUCO3H,1,C9H12O5,200.1886,xx,xx,xx,! 
ACOMCOMOOH,1,C6H8O6,176.1241,xx,xx,xx,! 
CHOC3COO2,1,C4H5O4,117.0801,xx,xx,RO2,! 
TM124BCHO,1,C9H10O,134.1751,xx,xx,xx,! 
HO3C96O2,1,C9H19O3,175.2454,xx,xx,RO2,! 
HO3C3CO3H,1,C4H8O4,120.1039,xx,xx,xx,! 
C56OH,1,C5H12O3,120.1470,xx,xx,xx,! 
DETLOBPROH,1,C11H16O4,212.2423,xx,xx,xx,! 
M2PROPAL2O,1,C4H7O2,87.0972,xx,xx,xx,! 
NC4EDCO2H,1,C6H7NO5,173.1235,xx,xx,xx,! 
MBOACO,1,C5H10O3,118.1311,xx,xx,xx,! 
C6CYTONO,1,C6H5O4,141.1015,xx,xx,xx,! 
BOXCOCHOO2,1,C6H9O5,161.1327,xx,xx,RO2,! 
C142O,1,C14H23O3,239.3306,xx,xx,xx,! 
MXYQO,1,C8H9O4,169.1547,xx,xx,xx,! 
MIBKAOHAO2,1,C6H11O4,147.1491,xx,xx,RO2,! 
HMVKBCO2H,1,C5H8O4,132.1146,xx,xx,xx,! 
PXYLPAN,1,C8H7NO5,197.1449,xx,xx,PAN,! 
C51NO32OOH,1,C5H11NO5,165.1445,xx,xx,xx,! 
DIET35TOL,1,C11H16,148.2447,xx,xx,xx,! 
HC4CO3H,1,C5H8O4,132.1146,xx,xx,xx,! 
C86O2,1,C8H13O4,173.1864,xx,xx,RO2,! 
MBOBCO,1,C5H10O3,118.1311,xx,xx,xx,! 
C8CO2OHPAN,1,C9H11NO8,261.1855,xx,xx,PAN,! 
CHOC2PAN,1,C4H5NO6,163.0856,xx,xx,PAN,! 
PBZBPERNO3,1,C9H13NO6,231.2026,xx,xx,xx,! 
DM35EBOH,1,C10H14O,150.2176,xx,xx,xx,! 
C53OH,1,C5H10O3,118.1311,xx,xx,xx,! 
HCOCOHCO3H,1,C3H4O5,120.0609,xx,xx,xx,! 
BOXPOLAOOH,1,C7H16O4,164.1995,xx,xx,xx,! 
NBUTDBO2,1,C4H6NO5,148.0941,xx,xx,RO2,! 
NIPRBQOOH,1,C9H11NO7,245.1861,xx,xx,xx,! 
C5CO2DCO3H,1,C6H6O5,158.1088,xx,xx,xx,! 
CISOPCO2,1,C5H9O3,117.1232,xx,xx,RO2,! 
HO34CO6C8,1,C8H16O3,160.2108,xx,xx,xx,! 
OXYMUCCO,1,C8H10O5,186.1620,xx,xx,xx,! 
NTMB2FUOOH,1,C7H11NO7,221.1647,xx,xx,xx,! 
DNOETOLO2,1,C9H11N2O10,307.1910,xx,xx,RO2,! 
M3CO5C6,1,C7H14O,114.1855,xx,xx,xx,! 
C9PAN1,1,C9H17NO6,235.2344,xx,xx,PAN,! 
NC4CO2H,1,C5H7NO5,161.1128,xx,xx,xx,! 
C9PAN2,1,C9H13NO6,231.2026,xx,xx,PAN,! 
MXCATEC1O,1,C8H9O2,137.1559,xx,xx,xx,! 
C6OH5OOH,1,C6H14O3,134.1736,xx,xx,xx,! 
PNNCATECO,1,C9H11N2O10,307.1910,xx,xx,xx,! 
OXYEPOXMUC,1,C8H10O3,154.1632,xx,xx,xx,! 
DNPBNZLO,1,C9H11N2O9,291.1916,xx,xx,xx,! 
BOXCOCOMO2,1,C7H11O5,175.1592,xx,xx,RO2,! 
CYC613DION,1,C6H8O2,112.1265,xx,xx,xx,! 
TM123MUCO2,1,C9H13O6,217.1959,xx,xx,RO2,! 
HOCO3C5OOH,1,C5H10O4,134.1305,xx,xx,xx,! 
C4CODIAL,1,C4H4O3,100.0728,xx,xx,xx,! 
IC3H7NO3,1,C3H7NO3,105.0926,xx,xx,xx,! 
NDNMXYLOOH,1,C8H9N3O12,339.1700,xx,xx,xx,! 
INCNCO3H,1,C5H8N2O10,256.1244,xx,xx,xx,! 
C7MCO3OHO,1,C8H11O5,187.1699,xx,xx,xx,! 
T123CTCOOA,1,C9H12O5,200.1886,xx,xx,xx,! 
TM123MUCOH,1,C9H14O5,202.2045,xx,xx,xx,! 
C5NO3O4OOH,1,C5H9NO6,179.1281,xx,xx,xx,! 
BCSOZO,1,C15H25O5,285.3560,xx,xx,xx,! 
H2C3OCOOH,1,C4H10O4,122.1198,xx,xx,xx,! 
HEX3ONCO,1,C6H11O2,115.1503,xx,xx,xx,! 
C615O,1,C6H9O3,129.1339,xx,xx,xx,! 
CO356C10,1,C10H16O3,184.2322,xx,xx,xx,! 
CO356C11,1,C11H18O3,198.2588,xx,xx,xx,! 
CO356C12,1,C12H20O3,212.2854,xx,xx,xx,! 
TDICLETH,1,C2H2Cl2,96.9433,xx,xx,xx,! 
MC6OTRIKET,1,C7H10O4,158.1519,xx,xx,xx,! 
CHOMOHPAN,1,C4H5NO7,179.0850,xx,xx,PAN,! 
CLCOCCL2O2,1,C2Cl3O3,178.3786,xx,xx,RO2,! 
EGLYOOD,1,C4H6O3,102.0886,xx,xx,xx,! 
BCALCOOH,1,C15H24O4,268.3487,xx,xx,xx,! 
C6NO3CO5O,1,C6H10NO5,176.1473,xx,xx,xx,! 
METLMUCO2H,1,C9H12O4,184.1892,xx,xx,xx,! 
BCALBO2,1,C15H23O4,267.3407,xx,xx,RO2,! 
HOCO3C4OOH,1,C4H8O4,120.1039,xx,xx,xx,! 
C92O,1,C9H17O3,173.2295,xx,xx,xx,! 
MVKOHAOH,1,C4H8O4,120.1039,xx,xx,xx,! 
C7CO2OCO3H,1,C8H10O6,202.1614,xx,xx,xx,! 
C4M2ALOHNO3,1,C5H7NO6,177.1122,xx,xx,xx,! 
C732PAN,1,C8H11NO8,249.1748,xx,xx,PAN,! 
CO2C4GLYOX,1,C6H8O3,128.1259,xx,xx,xx,! 
DIEK,1,C5H10O,86.1323,xx,xx,xx,! 
BCALBOH,1,C15H24O3,252.3493,xx,xx,xx,! 
ETBECOOH,1,C6H14O3,134.1736,xx,xx,xx,! 
BCALBOC,1,C15H24O3,252.3493,xx,xx,xx,! 
TM135BP2OH,1,C9H14O4,186.2051,xx,xx,xx,! 
MXYOHNO2O,1,C8H10NO7,232.1675,xx,xx,xx,! 
INANCO3,1,C5H7N2O10,255.1165,xx,xx,RO2,! 
C106OH,1,C10H16O4,200.2316,xx,xx,xx,! 
C813O2,1,C8H13O6,205.1852,xx,xx,RO2,! 
HPC52CO3H,1,C5H10O8,198.1281,xx,xx,xx,! 
MXYMUCCO,1,C8H10O5,186.1620,xx,xx,xx,! 
CO25C73O,1,C7H11O3,143.1604,xx,xx,xx,! 
HM2C43CO3,1,C6H11O4,147.1491,xx,xx,RO2,! 
C126CO3,1,C13H19O4,239.2876,xx,xx,RO2,! 
EIPK,1,C6H12O,100.1589,xx,xx,xx,! 
MACR,1,C4H6O,70.0898,xx,xx,xx,! 
PRCATC1OOH,1,C9H12O3,168.1898,xx,xx,xx,! 
MACRNCO3H,1,C4H7NO7,181.1009,xx,xx,xx,! 
CCL3CH2OOH,1,C2H3Cl3O2,165.4030,xx,xx,xx,! 
NC2OOA,1,C2H3NO5,121.0489,xx,xx,xx,! 
IBUTOL,1,C4H10O,74.1216,xx,xx,xx,! 
NBUACETBO,1,C6H11O3,131.1497,xx,xx,xx,! 
BCOOA,1,C15H24O3,252.3493,xx,xx,xx,! 
BCOOB,1,C15H24O3,252.3493,xx,xx,xx,! 
C106O2,1,C10H15O5,215.2231,xx,xx,RO2,! 
CO3C4NO3,1,C4H7NO4,133.1027,xx,xx,xx,! 
CH3CHCLOH,1,C2H5ClO,80.5135,xx,xx,xx,! 
C617OOH,1,C6H10O4,146.1412,xx,xx,xx,! 
CLCOCLMEO2,1,C3H3Cl2O3,157.9601,xx,xx,RO2,! 
HO1MC5OOH,1,C6H14O3,134.1736,xx,xx,xx,! 
HO13C4O,1,C4H9O3,105.1125,xx,xx,xx,! 
MO2EOLBO2,1,C3H7O4,107.0853,xx,xx,RO2,! 
IPROPOL,1,C3H8O,60.0950,xx,xx,xx,! 
C715CO2O,1,C7H9O3,141.1446,xx,xx,xx,! 
MET1OOH,1,C9H12O2,152.1904,xx,xx,xx,! 
M2BUOL2O,1,C5H11O2,103.1396,xx,xx,xx,! 
MEKAOOH,1,C4H8O3,104.1045,xx,xx,xx,! 
C1010NO3,1,C10H15NO5,229.2298,xx,xx,xx,! 
NOPINANO3,1,C9H13NO4,199.2038,xx,xx,xx,! 
HONO,1,HONO,xx,HNO2,HNO3,OXN,!DSDEP 
MAE,1,C4H6O3,102.0886,xx,xx,xx,! 
C1012NO3,1,C10H17NO5,231.2457,xx,xx,xx,! 
HO3C76O,1,C7H15O2,131.1928,xx,xx,xx,! 
HOEMPHNO2,1,C9H11NO3,181.1885,xx,xx,xx,! 
DNCRESOOH,1,C7H8N2O10,280.1458,xx,xx,xx,! 
APINBOOH,1,C10H18O3,186.2481,xx,xx,xx,! 
C133OOH,1,C13H22O6,274.3102,xx,xx,xx,! 
OETLMUCNO3,1,C9H13NO7,247.2020,xx,xx,xx,! 
C42CO3H,1,C5H10O5,150.1299,xx,xx,xx,! 
C2OHOCOOH,1,C3H6O5,122.0767,xx,xx,xx,! 
TMBPAN,1,C9H9NO5,211.1715,xx,xx,PAN,! 
C58NO3,1,C5H9NO6,179.1281,xx,xx,xx,! 
BCALOOH,1,C15H26O5,286.3639,xx,xx,xx,! 
BUT2CO2H,1,C5H10O2,102.1317,xx,xx,xx,! 
BCALOOA,1,C14H22O4,254.3221,xx,xx,xx,! 
C1010O2,1,C10H15O4,199.2237,xx,xx,RO2,! 
C126PAN,1,C13H19NO6,285.2931,xx,xx,PAN,! 
C810OOH,1,C8H14O4,174.1944,xx,xx,xx,! 
C622OH,1,C6H12O2,116.1583,xx,xx,xx,! 
C527OOH,1,C5H10O6,166.1293,xx,xx,xx,! 
CONM2CO3H,1,C4H5NO7,179.0850,xx,xx,xx,! 
NC4H9CHOOA,1,C5H10O2,102.1317,xx,xx,xx,! 
C3COCCO3H,1,C6H10O4,146.1412,xx,xx,xx,! 
HOCH2CHO,1,C2H4O2,60.0520,xx,xx,xx,! 
C1010OH,1,C10H16O3,184.2322,xx,xx,xx,! 
HO24C5O2,1,C5H11O4,135.1384,xx,xx,RO2,! 
C1H4C5CO2H,1,C6H10O4,146.1412,xx,xx,xx,! 
ETHACETO2,1,C4H7O4,119.0960,xx,xx,RO2,! 
IEPOXC,1,C5H10O3,118.1311,xx,xx,xx,! 
IEPOXB,1,C5H10O3,118.1311,xx,xx,xx,! 
IEPOXA,1,C5H10O3,118.1311,xx,xx,xx,! 
APINCOOH,1,C10H18O3,186.2481,xx,xx,xx,! 
IPRACOOH,1,C5H10O4,134.1305,xx,xx,xx,! 
CO2N3CO3,1,C4H4NO7,178.0771,xx,xx,RO2,! 
C713OH,1,C7H12O3,144.1684,xx,xx,xx,! 
C512OH,1,C5H8O3,116.1152,xx,xx,xx,! 
C7M15CO2O,1,C8H11O3,155.1711,xx,xx,xx,! 
IPRACBPAN,1,C5H7NO7,193.1116,xx,xx,PAN,! 
MACO2H,1,C4H6O2,86.0892,xx,xx,xx,! 
C122O,1,C12H23O3,215.3092,xx,xx,xx,! 
NC91CO3,1,C10H14NO6,244.2213,xx,xx,RO2,! 
M2PEBO,1,C6H13O,101.1668,xx,xx,xx,! 
CO123C5CHO,1,C6H6O4,142.1094,xx,xx,xx,! 
C730O,1,C7H13O4,161.1757,xx,xx,xx,! 
HO2C4CO2H,1,C5H10O3,118.1311,xx,xx,xx,! 
TMB1FUOOH,1,C6H10O5,162.1406,xx,xx,xx,! 
IPRCHOO,1,C4H9O2,89.1131,xx,xx,RO2,! 
C512CO2H,1,C6H8O4,144.1253,xx,xx,xx,! 
CH2OHCL2O2,1,C2H3Cl2O3,145.9494,xx,xx,RO2,! 
CO23C54O,1,C5H7O3,115.1073,xx,xx,xx,! 
HM2C43NO3,1,C5H11NO4,149.1451,xx,xx,xx,! 
INB1NACHO,1,C5H8N2O8,224.1256,xx,xx,xx,! 
M33C4O,1,C6H13O,101.1668,xx,xx,xx,! 
ETHACETOH,1,C4H8O3,104.1045,xx,xx,xx,! 
PRCOOETOH,1,C6H12O3,132.1577,xx,xx,xx,! 
ISOPANO3,1,C5H9NO4,147.1293,xx,xx,PAN,! 
PBZQO2,1,C6H5O5,157.1009,xx,xx,RO2,! 
BOXPROLAO,1,C7H15O3,147.1922,xx,xx,xx,! 
EPXDLPAN,1,C4H3NO7,177.0691,xx,xx,PAN,! 
C921O,1,C9H15O4,187.2130,xx,xx,xx,! 
PBNZOHNO2,1,C9H11NO3,181.1885,xx,xx,xx,! 
C23O3MCOOH,1,C5H8O5,148.1140,xx,xx,xx,! 
C923PAN,1,C10H15NO6,245.2292,xx,xx,PAN,! 
C64OH5O,1,C6H13O2,117.1662,xx,xx,xx,! 
C88CO2H,1,C9H12O4,184.1892,xx,xx,xx,! 
CCL3CO3,1,C2Cl3O3,178.3786,xx,xx,RO2,! 
